CustomerID,Gaming,Fitness,Home_Office,Kitchen,Luxury,Outdoor,DIY,Pet_Care,Books,Tech_Gadgets,Total_Spent,Frequency,Recency,Cluster,Persona
5692,10,0,1,0,0,1,0,0,1,7,3199,15,4,4,Elite Gamer
5693,12,0,0,0,1,0,0,1,0,6,4396,23,8,4,Elite Gamer
5694,1,9,1,0,0,5,0,1,0,1,1477,10,18,3,Wellness Enthusiast
5695,0,8,0,1,0,6,0,1,1,1,818,5,18,3,Wellness Enthusiast
5696,0,10,1,1,1,4,0,0,1,0,1354,8,15,3,Wellness Enthusiast
5697,1,1,4,11,1,1,6,1,1,0,1048,7,15,0,Home Decorator
5698,1,1,0,1,0,0,0,1,9,0,352,2,94,2,Casual Reader
5699,1,1,1,1,18,1,1,1,0,5,6587,3,47,1,Luxury Shopper
5700,0,1,1,1,17,1,0,0,0,5,7433,2,29,1,Luxury Shopper
5701,0,1,0,1,0,0,0,0,5,1,402,1,79,2,Casual Reader
5702,0,1,4,7,0,1,5,1,1,1,932,3,11,0,Home Decorator
5703,0,9,0,1,0,9,0,1,1,0,903,6,5,3,Wellness Enthusiast
5704,12,1,1,1,0,0,1,1,0,7,4211,11,6,4,Elite Gamer
5705,0,0,0,0,0,0,0,0,5,1,384,3,32,2,Casual Reader
5706,14,1,1,1,0,1,1,1,1,5,1884,19,2,4,Elite Gamer
5707,1,6,0,1,0,4,1,1,1,0,839,9,7,3,Wellness Enthusiast
5708,1,0,1,0,0,1,1,1,6,1,266,1,35,2,Casual Reader
5709,7,0,0,1,0,1,0,0,0,8,3712,26,6,4,Elite Gamer
5710,0,6,0,1,1,5,1,1,1,0,1419,12,8,3,Wellness Enthusiast
5711,0,0,0,1,0,0,1,1,5,0,300,4,64,2,Casual Reader
5712,0,1,0,1,16,0,1,0,0,2,14721,2,55,1,Luxury Shopper
5713,1,0,7,5,0,0,7,0,1,0,1024,5,37,0,Home Decorator
5714,12,1,0,1,0,1,1,1,1,4,3071,25,5,4,Elite Gamer
5715,1,1,1,1,9,0,1,1,1,3,6129,3,32,1,Luxury Shopper
5716,0,0,3,6,1,0,7,1,0,0,1153,9,38,0,Home Decorator
5717,1,10,0,0,0,6,0,0,1,0,1156,5,6,3,Wellness Enthusiast
5718,13,1,1,1,0,0,0,1,0,4,4067,22,2,4,Elite Gamer
5719,1,0,0,0,1,1,0,1,7,0,455,2,54,2,Casual Reader
5720,1,0,4,6,1,0,5,1,1,1,2367,3,30,0,Home Decorator
5721,1,8,0,0,1,9,1,1,0,1,878,9,15,3,Wellness Enthusiast
5722,0,1,0,1,10,1,1,1,0,4,14769,3,18,1,Luxury Shopper
5723,1,1,7,7,0,1,4,0,0,0,2237,11,17,0,Home Decorator
5724,0,1,1,1,0,0,0,1,7,0,122,3,42,2,Casual Reader
5725,1,11,0,1,0,5,0,0,0,0,955,13,6,3,Wellness Enthusiast
5726,8,1,1,1,0,0,0,0,1,5,1881,19,6,4,Elite Gamer
5727,8,1,0,1,0,0,0,0,0,9,2793,11,1,4,Elite Gamer
5728,1,1,1,1,10,1,1,0,0,5,10255,3,17,1,Luxury Shopper
5729,0,10,0,1,0,7,0,0,1,1,1176,8,7,3,Wellness Enthusiast
5730,1,0,1,1,1,0,1,1,9,0,147,4,81,2,Casual Reader
5731,1,0,4,6,0,1,9,0,0,1,1350,5,33,0,Home Decorator
5732,0,0,1,1,17,1,1,1,1,2,13333,1,34,1,Luxury Shopper
5733,6,0,1,1,1,0,1,0,0,3,2747,20,8,4,Elite Gamer
5734,5,1,1,1,1,1,0,0,0,5,4817,10,2,4,Elite Gamer
5735,1,9,1,1,0,5,1,0,0,0,1057,10,18,3,Wellness Enthusiast
5736,1,1,4,5,0,1,6,1,1,1,1461,6,10,0,Home Decorator
5737,1,0,1,0,13,0,0,0,0,5,9076,1,29,1,Luxury Shopper
5738,0,7,1,1,1,4,0,0,1,0,986,5,15,3,Wellness Enthusiast
5739,0,0,0,0,0,0,1,0,8,0,474,4,59,2,Casual Reader
5740,0,10,1,0,0,4,1,0,0,0,512,7,8,3,Wellness Enthusiast
5741,1,8,1,0,0,7,0,1,0,0,1121,8,5,3,Wellness Enthusiast
5742,6,1,0,1,1,1,1,0,0,8,3015,25,5,4,Elite Gamer
5743,0,1,0,0,16,1,0,1,1,4,9784,2,15,1,Luxury Shopper
5744,6,1,0,0,0,0,0,0,0,3,2909,23,1,4,Elite Gamer
5745,0,1,4,11,0,1,6,1,0,1,2106,5,32,0,Home Decorator
5746,1,6,1,1,0,4,1,0,0,1,845,5,11,3,Wellness Enthusiast
5747,1,8,0,0,1,6,1,0,1,0,1225,14,13,3,Wellness Enthusiast
5748,0,1,1,1,12,0,0,1,1,3,8036,2,52,1,Luxury Shopper
5749,1,7,1,0,1,4,0,1,1,1,765,14,17,3,Wellness Enthusiast
5750,1,0,3,8,1,0,7,0,1,0,1673,9,22,0,Home Decorator
5751,5,1,1,0,1,1,1,0,1,3,2509,20,2,4,Elite Gamer
5752,1,6,1,1,0,8,1,1,1,0,1276,11,13,3,Wellness Enthusiast
5753,7,0,0,0,1,0,1,1,1,9,4667,15,5,4,Elite Gamer
5754,1,0,0,1,0,0,1,1,9,0,246,3,44,2,Casual Reader
5755,0,0,1,1,1,1,1,1,6,0,172,4,82,2,Casual Reader
5756,1,1,1,1,10,0,0,0,1,2,6754,2,33,1,Luxury Shopper
5757,8,1,1,1,1,1,1,1,0,6,4552,13,9,4,Elite Gamer
5758,0,1,0,0,16,1,1,1,0,3,6717,1,53,1,Luxury Shopper
5759,1,0,0,0,17,1,1,1,0,4,10769,2,28,1,Luxury Shopper
5760,0,1,0,0,14,0,0,0,1,5,12727,1,54,1,Luxury Shopper
5761,0,1,0,0,16,0,0,1,0,4,14228,3,59,1,Luxury Shopper
5762,1,1,0,0,18,1,0,1,1,5,8081,1,45,1,Luxury Shopper
5763,0,11,1,0,1,7,0,0,1,1,1125,12,15,3,Wellness Enthusiast
5764,1,0,0,0,16,1,0,1,1,2,9490,2,31,1,Luxury Shopper
5765,10,1,1,0,0,0,0,0,1,8,1704,14,2,4,Elite Gamer
5766,1,0,4,6,1,1,5,1,1,0,1648,7,37,0,Home Decorator
5767,0,0,0,1,0,1,0,0,8,0,482,1,59,2,Casual Reader
5768,1,1,0,0,13,0,1,0,1,2,12616,1,15,1,Luxury Shopper
5769,12,0,0,0,1,0,0,1,1,3,3479,23,4,4,Elite Gamer
5770,0,6,1,1,1,5,0,0,1,1,792,14,19,3,Wellness Enthusiast
5771,0,0,1,1,1,0,1,1,5,1,164,4,46,2,Casual Reader
5772,1,0,0,1,0,0,1,1,6,1,111,2,60,2,Casual Reader
5773,0,9,0,0,0,6,1,0,1,1,1319,11,13,3,Wellness Enthusiast
5774,1,1,3,10,1,0,6,0,0,0,2309,8,30,0,Home Decorator
5775,0,0,0,1,0,0,1,1,5,0,476,4,48,2,Casual Reader
5776,0,1,1,0,11,0,1,1,0,4,14636,2,31,1,Luxury Shopper
5777,0,0,0,0,0,0,1,1,5,1,463,4,72,2,Casual Reader
5778,0,0,5,11,1,0,4,1,0,0,1365,10,31,0,Home Decorator
5779,0,1,1,1,8,0,0,1,1,3,9092,2,28,1,Luxury Shopper
5780,0,7,0,0,0,4,1,0,0,0,1106,11,10,3,Wellness Enthusiast
5781,0,0,6,5,1,0,5,1,0,0,1110,3,30,0,Home Decorator
5782,1,10,0,1,0,7,0,1,1,1,1005,9,8,3,Wellness Enthusiast
5783,1,0,5,6,0,1,4,1,1,0,1300,3,12,0,Home Decorator
5784,0,0,4,5,1,0,9,1,1,1,1216,8,25,0,Home Decorator
5785,0,0,0,1,0,0,0,0,4,1,221,3,67,2,Casual Reader
5786,0,0,0,0,1,0,0,1,6,1,273,1,51,2,Casual Reader
5787,0,8,1,1,1,9,0,1,0,1,922,5,5,3,Wellness Enthusiast
5788,1,0,1,0,17,1,1,0,0,5,11217,1,45,1,Luxury Shopper
5789,5,1,1,1,0,1,0,0,0,4,3795,14,8,4,Elite Gamer
5790,1,0,3,6,1,0,8,0,1,1,1764,3,37,0,Home Decorator
5791,0,1,1,1,17,0,0,0,1,3,7819,3,40,1,Luxury Shopper
5792,1,1,6,6,0,0,9,0,1,0,1865,3,19,0,Home Decorator
5793,1,0,1,0,1,0,1,1,8,1,486,2,53,2,Casual Reader
5794,1,0,1,0,8,0,0,0,1,5,14663,1,53,1,Luxury Shopper
5795,8,1,0,0,0,0,0,1,0,4,4037,15,1,4,Elite Gamer
5796,1,1,1,1,0,0,0,1,7,1,363,1,66,2,Casual Reader
5797,0,0,3,7,1,1,8,1,1,1,1854,9,38,0,Home Decorator
5798,1,1,1,0,11,1,1,1,0,5,5544,2,30,1,Luxury Shopper
5799,7,1,0,1,0,0,1,0,1,7,2801,18,9,4,Elite Gamer
5800,5,1,0,0,1,1,1,0,0,6,4065,18,7,4,Elite Gamer
5801,14,1,0,1,0,0,1,0,1,3,4053,14,7,4,Elite Gamer
5802,1,1,0,0,0,0,1,0,9,0,234,2,82,2,Casual Reader
5803,5,1,1,1,0,1,1,0,1,7,3382,22,8,4,Elite Gamer
5804,1,0,0,0,0,0,1,1,4,1,309,2,58,2,Casual Reader
5805,1,0,0,1,1,1,0,0,9,0,341,1,90,2,Casual Reader
5806,10,1,0,0,1,0,1,0,1,3,4433,13,1,4,Elite Gamer
5807,1,8,1,1,0,4,1,0,0,1,964,8,9,3,Wellness Enthusiast
5808,0,0,0,1,0,0,1,0,4,0,129,1,35,2,Casual Reader
5809,1,10,1,1,1,9,0,0,0,1,699,6,12,3,Wellness Enthusiast
5810,1,0,5,7,0,0,7,0,1,0,1838,10,12,0,Home Decorator
5811,14,1,0,0,0,1,1,1,0,6,4436,28,3,4,Elite Gamer
5812,0,0,3,8,0,0,8,1,1,0,1316,7,23,0,Home Decorator
5813,1,1,1,0,1,0,0,1,6,1,194,3,38,2,Casual Reader
5814,10,0,1,1,1,1,1,0,0,4,3485,22,3,4,Elite Gamer
5815,0,0,3,11,1,1,6,1,1,1,2006,5,20,0,Home Decorator
5816,1,1,0,1,12,1,1,1,0,2,9635,2,38,1,Luxury Shopper
5817,0,1,1,0,1,0,1,1,4,1,471,4,90,2,Casual Reader
5818,0,6,0,1,0,5,0,0,1,1,816,10,13,3,Wellness Enthusiast
5819,1,1,1,1,19,1,1,0,0,2,7758,1,46,1,Luxury Shopper
5820,0,0,0,0,0,1,1,0,8,0,147,1,64,2,Casual Reader
5821,12,0,0,1,0,0,0,1,1,6,3828,21,8,4,Elite Gamer
5822,0,10,1,1,0,7,0,0,0,0,532,8,14,3,Wellness Enthusiast
5823,1,0,0,1,1,1,0,0,9,0,243,3,53,2,Casual Reader
5824,1,0,5,6,0,0,7,1,1,1,1666,11,16,0,Home Decorator
5825,5,1,0,0,1,0,0,0,1,9,1944,20,2,4,Elite Gamer
5826,0,10,1,1,0,7,1,1,0,0,620,8,13,3,Wellness Enthusiast
5827,1,1,3,7,1,1,8,0,0,0,1181,11,39,0,Home Decorator
5828,0,11,0,1,1,5,0,1,1,0,890,8,13,3,Wellness Enthusiast
5829,0,10,0,1,1,4,0,0,1,1,990,11,14,3,Wellness Enthusiast
5830,1,7,1,1,0,5,1,1,1,1,1335,13,11,3,Wellness Enthusiast
5831,1,0,6,9,1,0,5,1,0,1,1717,6,34,0,Home Decorator
5832,10,1,0,1,0,1,1,0,0,5,3947,24,2,4,Elite Gamer
5833,1,11,1,0,0,6,0,0,1,0,783,11,17,3,Wellness Enthusiast
5834,1,0,0,1,14,1,0,0,0,2,13107,1,43,1,Luxury Shopper
5835,7,0,0,1,0,1,0,1,1,9,3292,16,1,4,Elite Gamer
5836,0,0,1,0,0,0,0,1,7,0,450,4,49,2,Casual Reader
5837,0,9,0,0,1,9,0,0,1,0,855,9,11,3,Wellness Enthusiast
5838,1,0,3,10,0,0,5,0,0,0,2256,3,26,0,Home Decorator
5839,0,1,1,1,10,0,0,0,1,4,9761,3,52,1,Luxury Shopper
5840,0,1,1,0,14,0,1,0,1,5,5755,3,18,1,Luxury Shopper
5841,1,0,0,0,12,1,0,1,0,4,8186,1,44,1,Luxury Shopper
5842,10,0,0,0,0,0,0,0,0,9,1696,12,8,4,Elite Gamer
5843,1,6,0,0,0,9,0,1,1,0,969,9,16,3,Wellness Enthusiast
5844,1,0,1,1,0,1,0,1,5,0,311,1,59,2,Casual Reader
5845,0,9,0,1,1,8,0,1,1,1,1013,12,19,3,Wellness Enthusiast
5846,11,1,1,0,0,1,0,1,1,4,4449,19,5,4,Elite Gamer
5847,0,7,1,1,1,8,0,1,0,1,1351,12,11,3,Wellness Enthusiast
5848,1,1,1,0,10,0,0,0,0,3,11999,3,52,1,Luxury Shopper
5849,1,9,0,0,1,4,1,1,0,0,561,9,19,3,Wellness Enthusiast
5850,0,9,1,0,1,8,0,0,0,1,1103,5,7,3,Wellness Enthusiast
5851,1,11,0,1,1,6,0,1,1,1,520,9,12,3,Wellness Enthusiast
5852,6,0,0,1,0,1,1,0,1,3,2293,11,7,4,Elite Gamer
5853,1,8,1,0,1,4,1,0,0,0,1455,13,6,3,Wellness Enthusiast
5854,8,1,1,0,0,0,0,1,1,8,3441,22,4,4,Elite Gamer
5855,1,1,6,10,0,0,4,1,0,1,1785,11,17,0,Home Decorator
5856,1,0,1,0,9,1,1,1,1,3,7575,2,57,1,Luxury Shopper
5857,10,1,1,0,1,0,0,1,0,3,3659,27,7,4,Elite Gamer
5858,0,0,0,1,0,0,1,1,5,0,476,1,80,2,Casual Reader
5859,1,1,7,7,1,0,7,1,1,0,1064,8,36,0,Home Decorator
5860,1,7,1,0,0,9,1,1,0,0,690,12,15,3,Wellness Enthusiast
5861,0,8,0,1,0,7,1,0,1,1,598,14,6,3,Wellness Enthusiast
5862,0,6,1,0,0,4,1,0,0,0,674,11,10,3,Wellness Enthusiast
5863,12,1,0,0,0,0,1,1,1,5,2322,15,1,4,Elite Gamer
5864,0,8,0,1,0,8,0,1,0,0,1384,14,12,3,Wellness Enthusiast
5865,1,0,0,0,13,1,1,1,0,2,14521,1,32,1,Luxury Shopper
5866,0,8,1,1,1,9,0,1,1,1,1390,7,5,3,Wellness Enthusiast
5867,0,1,0,1,9,0,1,0,0,4,12991,1,43,1,Luxury Shopper
5868,0,1,4,6,1,0,8,0,1,0,1308,8,11,0,Home Decorator
5869,10,0,0,1,0,0,1,0,0,5,1889,29,8,4,Elite Gamer
5870,0,0,6,9,1,1,9,0,0,1,1909,4,12,0,Home Decorator
5871,1,1,1,1,0,1,1,0,8,0,392,1,32,2,Casual Reader
5872,1,0,1,1,8,1,1,1,1,5,14862,1,22,1,Luxury Shopper
5873,1,1,0,0,1,1,1,0,5,0,266,4,49,2,Casual Reader
5874,0,0,6,9,1,1,4,0,0,1,1487,5,33,0,Home Decorator
5875,0,0,4,11,0,1,9,0,1,0,2322,7,19,0,Home Decorator
5876,1,1,4,9,0,0,9,1,1,0,2001,11,22,0,Home Decorator
5877,0,1,1,1,0,0,1,0,9,1,342,3,60,2,Casual Reader
5878,0,1,0,1,1,0,1,1,7,1,442,3,84,2,Casual Reader
5879,13,1,0,0,1,0,0,1,1,8,4480,28,5,4,Elite Gamer
5880,9,0,1,1,0,0,1,1,1,7,3717,27,4,4,Elite Gamer
5881,0,0,1,0,18,1,0,1,1,5,5246,2,47,1,Luxury Shopper
5882,0,1,1,1,0,1,1,0,6,1,215,1,41,2,Casual Reader
5883,0,0,0,0,15,1,0,0,0,2,12091,2,51,1,Luxury Shopper
5884,1,1,6,5,1,0,8,0,1,0,1790,11,24,0,Home Decorator
5885,1,1,7,7,0,0,5,0,0,1,1868,10,28,0,Home Decorator
5886,7,1,0,1,1,1,1,1,0,8,4706,22,6,4,Elite Gamer
5887,0,1,0,0,15,0,1,1,1,5,6348,1,56,1,Luxury Shopper
5888,0,1,1,0,9,1,1,0,0,4,11635,2,15,1,Luxury Shopper
5889,1,8,0,0,0,4,1,1,0,1,630,9,8,3,Wellness Enthusiast
5890,1,10,0,1,0,8,1,1,0,0,659,5,17,3,Wellness Enthusiast
5891,7,0,1,0,1,1,1,1,1,6,4187,29,5,4,Elite Gamer
5892,5,0,1,0,1,1,0,1,1,4,3682,24,8,4,Elite Gamer
5893,0,0,0,0,1,1,0,0,4,0,243,4,74,2,Casual Reader
5894,0,1,0,1,18,0,1,0,0,4,11991,3,20,1,Luxury Shopper
5895,14,1,1,1,1,0,1,1,0,8,2876,16,6,4,Elite Gamer
5896,1,0,4,9,1,0,4,1,0,0,2411,6,29,0,Home Decorator
5897,0,1,0,0,1,0,0,1,8,1,260,3,94,2,Casual Reader
5898,1,8,0,0,1,9,1,1,0,0,1424,5,9,3,Wellness Enthusiast
5899,1,10,0,0,0,7,0,1,0,1,1059,13,9,3,Wellness Enthusiast
5900,1,0,0,0,13,1,1,0,0,4,14705,1,41,1,Luxury Shopper
5901,0,0,1,0,0,0,0,0,4,0,392,1,71,2,Casual Reader
5902,0,10,1,0,1,9,1,0,1,1,1297,12,15,3,Wellness Enthusiast
5903,1,1,7,11,0,1,8,1,0,1,1162,3,30,0,Home Decorator
5904,13,1,1,0,1,0,1,0,0,7,1551,18,5,4,Elite Gamer
5905,1,0,0,0,0,1,1,0,4,0,319,4,70,2,Casual Reader
5906,1,7,1,1,0,7,0,1,0,0,952,13,8,3,Wellness Enthusiast
5907,1,7,0,0,1,4,0,0,0,0,1116,9,19,3,Wellness Enthusiast
5908,0,1,0,1,1,1,0,0,6,0,430,1,94,2,Casual Reader
5909,1,7,0,0,1,7,0,1,0,1,716,10,19,3,Wellness Enthusiast
5910,6,0,1,1,0,0,0,0,0,4,4718,23,8,4,Elite Gamer
5911,1,0,0,0,19,0,0,0,1,2,7611,2,46,1,Luxury Shopper
5912,1,6,0,1,0,9,0,1,1,0,627,7,15,3,Wellness Enthusiast
5913,0,1,7,9,0,0,7,0,1,0,1256,11,26,0,Home Decorator
5914,0,1,6,7,1,1,5,0,0,1,1867,4,11,0,Home Decorator
5915,1,1,5,7,1,1,9,0,1,0,986,7,29,0,Home Decorator
5916,1,1,0,1,10,0,0,0,1,5,13217,2,18,1,Luxury Shopper
5917,0,0,6,7,0,1,8,1,0,1,2092,3,31,0,Home Decorator
5918,0,1,1,1,0,0,0,1,5,1,395,1,41,2,Casual Reader
5919,7,1,1,0,1,0,0,1,1,3,2871,18,6,4,Elite Gamer
5920,0,11,1,1,0,6,0,1,0,1,923,9,6,3,Wellness Enthusiast
5921,1,1,6,8,0,1,8,1,0,0,1988,11,13,0,Home Decorator
5922,0,6,0,1,0,4,1,1,1,0,1255,12,12,3,Wellness Enthusiast
5923,0,0,0,1,1,1,1,1,4,1,170,2,57,2,Casual Reader
5924,0,1,7,11,0,1,5,0,1,1,1938,11,29,0,Home Decorator
5925,0,0,0,0,0,1,1,0,4,1,433,4,83,2,Casual Reader
5926,1,1,1,0,12,1,1,0,0,3,8955,2,57,1,Luxury Shopper
5927,0,0,0,0,14,0,0,0,0,4,5565,2,26,1,Luxury Shopper
5928,1,0,6,11,0,0,5,1,1,1,915,7,22,0,Home Decorator
5929,0,1,3,6,1,0,8,0,0,1,959,8,35,0,Home Decorator
5930,1,1,1,1,1,1,0,1,8,1,320,3,73,2,Casual Reader
5931,1,10,1,1,1,4,1,1,1,1,1307,6,16,3,Wellness Enthusiast
5932,0,1,0,0,1,1,1,0,7,1,466,4,36,2,Casual Reader
5933,0,0,4,10,1,1,9,1,1,0,1647,8,33,0,Home Decorator
5934,1,10,1,1,0,8,1,1,0,0,1115,9,5,3,Wellness Enthusiast
5935,0,10,1,1,0,6,1,1,1,1,1181,6,18,3,Wellness Enthusiast
5936,0,1,7,8,1,0,9,0,0,1,2354,11,39,0,Home Decorator
5937,1,1,6,11,1,1,6,0,1,0,2204,9,27,0,Home Decorator
5938,0,1,0,1,18,0,0,1,0,4,11446,3,45,1,Luxury Shopper
5939,0,7,1,0,0,9,1,0,1,1,889,13,19,3,Wellness Enthusiast
5940,1,9,1,1,0,4,1,1,1,0,1202,13,12,3,Wellness Enthusiast
5941,0,0,5,8,0,1,5,1,0,1,2383,10,21,0,Home Decorator
5942,1,1,3,10,1,1,4,1,1,1,2396,3,22,0,Home Decorator
5943,1,0,3,5,0,0,5,0,1,0,1437,6,16,0,Home Decorator
5944,12,1,1,1,1,1,1,1,0,3,4093,21,4,4,Elite Gamer
5945,0,10,1,0,1,7,0,0,1,0,1005,8,5,3,Wellness Enthusiast
5946,0,7,1,1,0,9,0,0,1,1,1144,6,14,3,Wellness Enthusiast
5947,1,0,0,0,8,0,1,0,0,2,10878,2,36,1,Luxury Shopper
5948,13,1,0,0,0,1,1,0,1,6,2111,22,7,4,Elite Gamer
5949,0,9,0,0,1,7,1,0,0,1,1490,7,16,3,Wellness Enthusiast
5950,0,0,0,0,0,0,1,0,7,0,371,3,82,2,Casual Reader
5951,5,1,0,1,1,1,0,1,0,3,4266,11,6,4,Elite Gamer
5952,0,11,1,0,0,4,0,0,1,1,1068,7,5,3,Wellness Enthusiast
5953,1,0,1,0,17,0,1,1,0,4,12570,3,42,1,Luxury Shopper
5954,1,0,4,11,0,1,8,1,1,1,1747,8,28,0,Home Decorator
5955,1,1,0,1,17,1,0,1,0,2,12069,1,36,1,Luxury Shopper
5956,1,1,4,6,1,1,5,1,1,1,1615,9,20,0,Home Decorator
5957,11,1,0,0,0,0,1,1,1,5,2306,24,5,4,Elite Gamer
5958,0,1,1,1,19,0,1,1,1,4,8066,1,48,1,Luxury Shopper
5959,0,9,0,1,0,4,1,0,1,1,876,11,10,3,Wellness Enthusiast
5960,1,0,5,9,1,0,7,0,0,1,2356,10,37,0,Home Decorator
5961,11,1,1,1,0,0,0,1,1,8,3999,11,8,4,Elite Gamer
5962,0,0,7,9,0,1,4,1,1,0,2456,9,27,0,Home Decorator
5963,0,0,6,7,0,0,6,1,1,1,2126,4,38,0,Home Decorator
5964,0,0,6,7,0,1,5,0,1,1,1520,3,13,0,Home Decorator
5965,0,1,1,1,1,1,0,0,5,0,403,1,56,2,Casual Reader
5966,1,1,1,1,0,1,1,0,6,1,194,2,31,2,Casual Reader
5967,0,1,4,7,1,1,8,1,0,1,1358,7,34,0,Home Decorator
5968,0,1,0,1,1,1,0,1,7,0,454,1,71,2,Casual Reader
5969,0,1,0,0,19,1,0,1,0,3,7538,1,51,1,Luxury Shopper
5970,0,1,0,0,1,1,0,1,4,0,460,2,55,2,Casual Reader
5971,1,0,1,1,0,0,0,0,4,0,146,4,92,2,Casual Reader
5972,1,0,1,1,10,1,1,1,1,3,9064,2,45,1,Luxury Shopper
5973,1,1,1,1,10,0,0,0,1,3,13978,3,26,1,Luxury Shopper
5974,1,11,0,0,1,6,0,1,0,1,1350,10,12,3,Wellness Enthusiast
5975,1,1,1,0,1,0,0,1,6,1,246,3,41,2,Casual Reader
5976,1,1,4,11,0,1,6,0,1,1,1271,10,15,0,Home Decorator
5977,1,1,0,0,1,1,1,0,9,0,245,3,89,2,Casual Reader
5978,7,0,1,0,0,1,1,1,0,4,4783,15,3,4,Elite Gamer
5979,1,1,1,0,15,0,0,0,1,5,10008,3,25,1,Luxury Shopper
5980,0,1,7,11,1,1,9,0,0,0,1367,11,13,0,Home Decorator
5981,1,11,0,1,1,4,0,1,1,0,547,14,13,3,Wellness Enthusiast
5982,1,1,1,1,1,0,1,1,9,0,354,2,62,2,Casual Reader
5983,0,1,6,8,0,1,4,0,1,1,2240,7,36,0,Home Decorator
5984,1,8,1,1,1,7,1,1,1,0,1139,9,10,3,Wellness Enthusiast
5985,0,0,1,1,1,0,0,1,6,0,126,4,47,2,Casual Reader
5986,1,1,0,1,0,0,1,0,6,1,362,2,43,2,Casual Reader
5987,0,0,0,1,12,0,0,0,1,2,13412,1,20,1,Luxury Shopper
5988,1,7,1,1,0,6,0,0,1,0,974,8,5,3,Wellness Enthusiast
5989,1,7,0,1,0,7,1,0,0,0,1064,14,13,3,Wellness Enthusiast
5990,1,1,1,1,13,1,0,0,0,2,10783,3,16,1,Luxury Shopper
5991,1,1,1,1,19,0,1,1,0,5,13075,3,41,1,Luxury Shopper
5992,1,0,0,0,17,0,0,0,0,4,12686,3,59,1,Luxury Shopper
5993,0,0,5,10,0,0,4,0,0,1,1749,3,13,0,Home Decorator
5994,1,0,3,6,0,0,4,0,0,0,2132,9,15,0,Home Decorator
5995,7,0,1,0,0,1,0,0,1,4,1515,15,6,4,Elite Gamer
5996,0,1,5,9,0,1,7,0,1,0,1524,6,11,0,Home Decorator
5997,1,11,0,0,0,8,1,0,1,0,1351,10,10,3,Wellness Enthusiast
5998,1,1,1,0,1,1,0,1,7,0,204,4,55,2,Casual Reader
5999,12,1,0,1,1,1,1,1,1,6,1752,19,9,4,Elite Gamer
