RETAIL_YEAR,RETAIL_WEEK,CAL_YR,CAL_WK,BYR_CNTRY_DESC,ITEM_ID,TRANSACTION_ID,AUCT_END_DT,SLR_CNTRY_ID,BYR_CNTRY_ID,BUYER_ID,LEAF_CATEG_ID,CREATED_DT,BSNS_VRTCL_NAME,META_CATEG_NAME,USER_CRE_DATE,CATEG_LVL2_NAME,CATEG_LVL3_NAME,CATEG_LVL4_NAME,PL_FLAG,CHECKOUT_STATUS,PAYMENT_METHOD,BIN_YN_ID,SALE_TYPE,START_PRICE_USD,CURNT_PRICE_USD,QUANTITY,GMB,FM_seg
2022,21,2022,20,United States,434714,928023308,22-05-2022,1,1,84919440,55793,22-05-2022,Fashion,"Clothing, Shoes & Accessories",21-03-2003 05:30,Women,Women's Shoes,Heels,0,2,34,1,9,35.99,35.99,1,35.99,Frequent High Spenders
2022,21,2022,20,United States,409894,282567375,22-05-2022,1,1,84919440,11554,22-05-2022,Fashion,"Clothing, Shoes & Accessories",21-03-2003 05:30,Women,Women's Clothing,Jeans,1,2,34,1,9,27.95,27.95,1,27.95,Frequent High Spenders
2022,22,2022,21,United States,126826,755373565,20-07-2022,1,1,84919440,33661,29-05-2022,Parts & Accessories,eBay Motors,21-03-2003 05:30,Parts & Accessories,Car & Truck Parts & Accessories,Engines & Engine Parts,1,2,34,1,9,18.28,18.28,1,18.28,Frequent High Spenders
2022,20,2022,20,United States,646044,196563584,17-05-2022,1,1,84919440,261990,17-05-2022,Fashion,Jewelry & Watches,21-03-2003 05:30,Fine Jewelry,Earrings,Earrings,0,2,34,1,9,699,699,1,699,Frequent High Spenders
2022,19,2022,19,Germany,701867,821418952,02-07-2022,1,77,85012451,15687,11-05-2022,Fashion,"Clothing, Shoes & Accessories",22-03-2003 05:34,Men,Men's Clothing,Shirts,1,2,34,1,9,16.95,16.95,1,16.95,Frequent Low/Mid Spenders
2022,19,2022,19,Germany,431155,532953480,05-07-2022,1,77,85012451,15687,11-05-2022,Fashion,"Clothing, Shoes & Accessories",22-03-2003 05:34,Men,Men's Clothing,Shirts,1,2,34,1,9,11.95,11.95,1,16.16,Frequent Low/Mid Spenders
2022,19,2022,19,Germany,44797,529442212,05-07-2022,1,77,85012451,15687,11-05-2022,Fashion,"Clothing, Shoes & Accessories",22-03-2003 05:34,Men,Men's Clothing,Shirts,1,2,34,1,9,11.95,11.95,1,15.25,Frequent Low/Mid Spenders
2022,19,2022,19,Germany,643681,946323418,15-07-2022,1,77,85012451,15687,11-05-2022,Fashion,"Clothing, Shoes & Accessories",22-03-2003 05:34,Men,Men's Clothing,Shirts,1,2,34,1,7,19,19,1,19,Frequent Low/Mid Spenders
2022,19,2022,19,Germany,278728,401723566,15-07-2022,1,77,85012451,177885,12-05-2022,Lifestyle,Sporting Goods,22-03-2003 05:34,Hunting,"Holsters, Belts & Pouches",Holsters,1,2,34,1,9,8.19,8.19,1,28.99,Frequent Low/Mid Spenders
2022,19,2022,19,Germany,90512,289683664,11-05-2022,1,77,85012451,33715,11-05-2022,Parts & Accessories,eBay Motors,22-03-2003 05:34,Parts & Accessories,Car & Truck Parts & Accessories,Lighting & Lamps,0,2,34,1,9,27,27,1,27,Frequent Low/Mid Spenders
2022,19,2022,19,Germany,149720,175969863,13-07-2022,96,77,85012451,15687,11-05-2022,Fashion,"Clothing, Shoes & Accessories",22-03-2003 05:34,Men,Men's Clothing,Shirts,1,2,34,1,9,22.99,22.99,1,22.99,Frequent Low/Mid Spenders
2022,19,2022,19,Germany,352906,621082493,05-07-2022,1,77,85012451,177125,11-05-2022,Parts & Accessories,eBay Motors,22-03-2003 05:34,Parts & Accessories,"Apparel, Protective Gear & Merchandise",Automotive Accessories & Merchandise,0,2,34,1,9,10,10,1,10,Frequent Low/Mid Spenders
2022,18,2022,18,Germany,565045,431213324,02-05-2022,1,77,85012451,33634,02-05-2022,Parts & Accessories,eBay Motors,22-03-2003 05:34,Parts & Accessories,Car & Truck Parts & Accessories,Exhaust & Emission Systems,0,2,34,1,9,60,60,1,55,Frequent Low/Mid Spenders
2022,19,2022,19,Germany,703007,506953048,09-07-2022,1,77,85012451,15687,11-05-2022,Fashion,"Clothing, Shoes & Accessories",22-03-2003 05:34,Men,Men's Clothing,Shirts,1,2,34,1,9,24.99,24.99,1,16.24,Frequent Low/Mid Spenders
2022,19,2022,19,Germany,93992,690469402,30-06-2022,1,77,85012451,15687,11-05-2022,Fashion,"Clothing, Shoes & Accessories",22-03-2003 05:34,Men,Men's Clothing,Shirts,0,2,34,1,7,13.99,13.99,1,15.99,Frequent Low/Mid Spenders
2022,19,2022,19,Germany,825555,24589561,18-07-2022,216,77,85012451,15687,11-05-2022,Fashion,"Clothing, Shoes & Accessories",22-03-2003 05:34,Men,Men's Clothing,Shirts,1,2,34,1,9,10.99,10.99,1,18.99,Frequent Low/Mid Spenders
2022,19,2022,19,Germany,585446,170064159,18-07-2022,216,77,85012451,15687,11-05-2022,Fashion,"Clothing, Shoes & Accessories",22-03-2003 05:34,Men,Men's Clothing,Shirts,1,2,34,1,9,10.99,10.99,1,17.99,Frequent Low/Mid Spenders
2022,19,2022,19,Germany,462636,530432147,03-07-2022,1,77,85012451,177125,11-05-2022,Parts & Accessories,eBay Motors,22-03-2003 05:34,Parts & Accessories,"Apparel, Protective Gear & Merchandise",Automotive Accessories & Merchandise,0,2,34,1,9,10,10,1,10,Frequent Low/Mid Spenders
2022,21,2022,20,United States,92759,972985034,23-05-2022,1,1,85036300,183050,22-05-2022,Collectibles,Collectibles,22-03-2003 10:29,Non-Sport Trading Cards,Trading Card Singles,Trading Card Singles,0,2,34,1,9,1.98,1.98,1,1.98,Reactivated
2022,21,2022,21,United States,243828,477863006,28-05-2022,1,1,85346004,53159,28-05-2022,Fashion,"Clothing, Shoes & Accessories",25-03-2003 09:18,Women,Women's Clothing,Tops,1,2,34,1,7,12.99,12.99,1,12.99,Frequent Low/Mid Spenders
2022,19,2022,18,United States,790488,744316505,08-05-2022,1,1,85346004,53159,08-05-2022,Fashion,"Clothing, Shoes & Accessories",25-03-2003 09:18,Women,Women's Clothing,Tops,0,2,34,1,9,19,19,1,15,Frequent Low/Mid Spenders
2022,19,2022,19,United States,361259,78791978,10-05-2022,1,1,85346004,53159,10-05-2022,Fashion,"Clothing, Shoes & Accessories",25-03-2003 09:18,Women,Women's Clothing,Tops,1,2,34,1,9,35.29,35.29,1,20.29,Frequent Low/Mid Spenders
2022,21,2022,21,United States,978923,308619759,28-05-2022,56,1,85346004,53159,28-05-2022,Fashion,"Clothing, Shoes & Accessories",25-03-2003 09:18,Women,Women's Clothing,Tops,1,2,34,1,9,19.9,19.9,1,14.9,Frequent Low/Mid Spenders
2022,21,2022,21,United States,972301,854292487,28-05-2022,1,1,85346004,63866,28-05-2022,Fashion,"Clothing, Shoes & Accessories",25-03-2003 09:18,Women,Women's Clothing,Sweaters,0,2,34,1,7,22.89,22.89,1,11.89,Frequent Low/Mid Spenders
2022,18,2022,18,United States,405303,119992986,07-05-2022,1,1,85377053,261046,07-05-2022,Fashion,"Clothing, Shoes & Accessories",25-03-2003 13:24,Women,Women's Clothing,Activewear,1,2,34,1,9,24.99,24.99,1,20,Frequent High Spenders
2022,21,2022,21,United States,158308,831727879,23-05-2022,1,1,85377053,53159,23-05-2022,Fashion,"Clothing, Shoes & Accessories",25-03-2003 13:24,Women,Women's Clothing,Tops,0,2,34,0,1,9.99,17.99,1,17.99,Frequent High Spenders
2022,18,2022,18,United States,430862,351603365,05-05-2022,1,1,85377053,35843,05-05-2022,Collectibles,Collectibles,25-03-2003 13:24,Disneyana,Contemporary (1968-Now),Apparel & Accessories,0,2,34,1,9,29.98,29.98,1,18.99,Frequent High Spenders
2022,20,2022,20,United States,985621,339745474,18-05-2022,1,1,85377053,53159,18-05-2022,Fashion,"Clothing, Shoes & Accessories",25-03-2003 13:24,Women,Women's Clothing,Tops,0,2,34,1,9,19.95,19.95,1,17,Frequent High Spenders
2022,22,2022,22,United States,574253,224162458,30-05-2022,1,1,85377053,53159,30-05-2022,Fashion,"Clothing, Shoes & Accessories",25-03-2003 13:24,Women,Women's Clothing,Tops,0,2,34,1,9,9.99,9.99,1,7.5,Frequent Low/Mid Spenders
2022,19,2022,18,United States,387899,549294267,08-05-2022,1,1,85377053,53159,08-05-2022,Fashion,"Clothing, Shoes & Accessories",25-03-2003 13:24,Women,Women's Clothing,Tops,1,2,34,1,9,33.98,33.98,1,28,Frequent High Spenders
2022,18,2022,18,United States,583279,790694553,07-05-2022,1,1,85377053,53159,07-05-2022,Fashion,"Clothing, Shoes & Accessories",25-03-2003 13:24,Women,Women's Clothing,Tops,0,2,34,1,9,29.99,29.99,1,24,Frequent High Spenders
2022,21,2022,21,United States,85748,77084552,24-05-2022,1,1,85377053,63864,24-05-2022,Fashion,"Clothing, Shoes & Accessories",25-03-2003 13:24,Women,Women's Clothing,Skirts,1,2,34,1,9,24.99,24.99,1,22,Frequent Low/Mid Spenders
2022,21,2022,21,United States,223450,994705629,26-05-2022,1,1,85377053,53159,26-05-2022,Fashion,"Clothing, Shoes & Accessories",25-03-2003 13:24,Women,Women's Clothing,Tops,1,2,34,1,9,25,25,1,18.5,Frequent Low/Mid Spenders
2022,22,2022,21,United States,553459,736401872,29-05-2022,1,1,85377053,63864,29-05-2022,Fashion,"Clothing, Shoes & Accessories",25-03-2003 13:24,Women,Women's Clothing,Skirts,0,2,34,0,1,6.49,18.5,1,18.5,Frequent Low/Mid Spenders
2022,19,2022,19,United States,820151,662063446,11-05-2022,1,1,85377053,53159,11-05-2022,Fashion,"Clothing, Shoes & Accessories",25-03-2003 13:24,Women,Women's Clothing,Tops,1,2,34,1,9,19,19,1,16.5,Frequent High Spenders
2022,18,2022,18,United States,649703,16803841,04-05-2022,1,1,85377053,63861,04-05-2022,Fashion,"Clothing, Shoes & Accessories",25-03-2003 13:24,Women,Women's Clothing,Dresses,0,2,34,0,1,19.99,19.99,1,19.99,Frequent High Spenders
2022,22,2022,22,United States,323457,13260956,31-05-2022,1,1,85395818,115280,31-05-2022,Lifestyle,Sporting Goods,25-03-2003 16:36,Golf,Golf Clubs & Equipment,Golf Clubs,1,2,34,1,9,66.49,66.49,1,56,Uber Loyals
2022,19,2022,19,United States,266921,44672468,24-07-2022,45,1,85395818,34061,12-05-2022,Collectibles,Toys & Hobbies,25-03-2003 16:36,Radio Control & Control Line,RC Model Vehicle Parts & Accs,Body Parts & Interior,1,2,34,1,9,19.56,19.56,1,19.56,Uber Loyals
2022,22,2022,22,United States,182664,562244908,25-07-2022,1,1,85395818,261033,31-05-2022,Lifestyle,Sporting Goods,25-03-2003 16:36,Fishing,Line & Leaders,Fishing Lines & Leaders,0,2,34,1,9,16.95,16.95,1,16.95,Uber Loyals
2022,19,2022,19,United States,124652,313398083,11-05-2022,1,1,85395818,43994,11-05-2022,Parts & Accessories,eBay Motors,25-03-2003 16:36,Automotive Tools & Supplies,Hand Tools,Wrenches,0,2,34,1,9,6.99,6.99,1,6.99,Uber Loyals
2022,20,2022,20,United States,205173,784579468,20-07-2022,1,1,85395818,182213,17-05-2022,Collectibles,Toys & Hobbies,25-03-2003 16:36,Radio Control & Control Line,RC Model Vehicle Parts & Accs,Other RC Parts & Accs,0,2,34,1,9,9.99,9.99,1,9.99,Uber Loyals
2022,20,2022,20,United States,455107,814171520,27-07-2022,1,1,85395818,182199,17-05-2022,Collectibles,Toys & Hobbies,25-03-2003 16:36,Radio Control & Control Line,RC Model Vehicle Parts & Accs,"Chassis, Drivetrain & Wheels",0,2,34,1,7,7.98,7.98,1,7.98,Uber Loyals
2022,19,2022,19,United States,310927,495149174,05-07-2022,1,1,85395818,182183,12-05-2022,Collectibles,Toys & Hobbies,25-03-2003 16:36,Radio Control & Control Line,RC Model Vehicles & Kits,"Cars, Trucks & Motorcycles",0,2,34,1,9,499.95,499.95,1,499.95,Uber Loyals
2022,18,2022,18,United States,762217,729824248,03-05-2022,1,1,85395818,139973,03-05-2022,Electronics,Video Games & Consoles,25-03-2003 16:36,Video Games,Video Games,Video Games,0,2,34,1,9,7.49,7.49,1,7.49,Uber Loyals
2022,18,2022,18,United States,396397,483289486,22-07-2022,1,1,85395818,139973,04-05-2022,Electronics,Video Games & Consoles,25-03-2003 16:36,Video Games,Video Games,Video Games,0,2,34,1,9,55.16,55.16,1,54.93,Uber Loyals
2022,18,2022,18,United States,216022,649109529,06-05-2022,1,1,85395818,58101,06-05-2022,Lifestyle,Sporting Goods,25-03-2003 16:36,Cycling,Bicycle Components & Parts,Seatposts,0,2,34,1,9,150,150,1,140,Uber Loyals
2022,20,2022,20,United States,266242,143592022,02-07-2022,1,1,85395818,34061,19-05-2022,Collectibles,Toys & Hobbies,25-03-2003 16:36,Radio Control & Control Line,RC Model Vehicle Parts & Accs,Body Parts & Interior,1,2,34,1,9,13,13,1,13,Uber Loyals
2022,22,2022,22,United States,706798,68210108,13-07-2022,1,1,85395818,261031,31-05-2022,Lifestyle,Sporting Goods,25-03-2003 16:36,Fishing,Rod & Reel Combos,Rod & Reel Combos,0,2,34,1,9,49.04,49.04,1,49.04,Uber Loyals
2022,19,2022,19,United States,982638,343915375,29-06-2022,1,1,85395818,179753,11-05-2022,Parts & Accessories,eBay Motors,25-03-2003 16:36,Parts & Accessories,Motorcycle Parts,Other Motorcycle Parts,0,2,34,1,9,13.99,13.99,1,13.29,Uber Loyals
2022,22,2022,22,United States,842988,56947231,15-07-2022,1,1,85395818,179503,31-05-2022,Parts & Accessories,eBay Motors,25-03-2003 16:36,Automotive Tools & Supplies,Fluids & Chemicals,Other Fluids & Chemicals,0,2,34,1,9,16.95,16.95,1,16.95,Uber Loyals
2022,22,2022,22,United States,301738,476788824,21-06-2022,1,1,85395818,261030,31-05-2022,Lifestyle,Sporting Goods,25-03-2003 16:36,Fishing,Reels,Reels,0,2,34,1,9,75,75,1,96,Uber Loyals
2022,18,2022,18,United States,665014,591385245,05-07-2022,1,1,85395818,145999,02-05-2022,Collectibles,Toys & Hobbies,25-03-2003 16:36,Outdoor Toys & Structures,Trampolines,Trampolines,1,2,34,1,9,79.99,79.99,1,84.99,Uber Loyals
2022,18,2022,18,United States,331533,831161981,05-07-2022,1,1,85395818,139973,04-05-2022,Electronics,Video Games & Consoles,25-03-2003 16:36,Video Games,Video Games,Video Games,1,2,34,1,9,22.75,22.75,1,23.75,Uber Loyals
2022,19,2022,19,United States,933920,270683807,03-07-2022,1,1,85395818,34061,13-05-2022,Collectibles,Toys & Hobbies,25-03-2003 16:36,Radio Control & Control Line,RC Model Vehicle Parts & Accs,Body Parts & Interior,1,2,34,1,9,7.95,7.95,1,7.95,Uber Loyals
2022,18,2022,18,United States,604234,737313312,20-05-2022,1,1,85395818,139973,06-05-2022,Electronics,Video Games & Consoles,25-03-2003 16:36,Video Games,Video Games,Video Games,0,2,34,1,9,19.99,19.99,1,19.99,Uber Loyals
2022,18,2022,18,United States,217746,982082855,24-07-2022,1,1,85395818,145999,02-05-2022,Collectibles,Toys & Hobbies,25-03-2003 16:36,Outdoor Toys & Structures,Trampolines,Trampolines,0,2,34,1,9,134.45,134.45,1,179.99,Uber Loyals
2022,18,2022,18,United States,896311,297909777,04-07-2022,45,1,85395818,57275,02-05-2022,Lifestyle,Sporting Goods,25-03-2003 16:36,"Fitness, Running & Yoga",Fitness Equipment & Gear,Trampolines,1,2,34,1,9,19.95,19.95,1,19.95,Uber Loyals
2022,18,2022,18,United States,737989,585960597,07-07-2022,1,1,85395818,177846,06-05-2022,Lifestyle,Sporting Goods,25-03-2003 16:36,Cycling,Bicycle Maintenance & Tools,Tools,1,2,34,1,9,15.75,15.75,1,15.75,Uber Loyals
2022,19,2022,19,United States,39736,564669042,01-07-2022,1,1,85395818,179455,12-05-2022,Parts & Accessories,eBay Motors,25-03-2003 16:36,Automotive Tools & Supplies,Automotive Care & Detailing,Power Polishers,0,2,34,1,9,297.99,297.99,1,298.99,Uber Loyals
2022,19,2022,19,United States,703425,724586854,12-05-2022,1,1,85395818,40700,12-05-2022,Collectibles,Toys & Hobbies,25-03-2003 16:36,Radio Control & Control Line,RC Model Vehicle Parts & Accs,"Control, Radio & Electronics",0,2,34,1,9,59.95,59.95,1,59.95,Uber Loyals
2022,20,2022,20,United States,164000,924872411,03-07-2022,1,1,85395818,34061,17-05-2022,Collectibles,Toys & Hobbies,25-03-2003 16:36,Radio Control & Control Line,RC Model Vehicle Parts & Accs,Body Parts & Interior,0,2,34,1,9,7.98,7.98,1,7.98,Uber Loyals
2022,22,2022,21,United States,737586,348795964,30-05-2022,1,1,85465517,15709,29-05-2022,Fashion,"Clothing, Shoes & Accessories",26-03-2003 09:34,Men,Men's Shoes,Athletic Shoes,0,2,34,1,9,119.99,119.99,1,119.99,Frequent High Spenders
2022,21,2022,20,United States,98726,326494935,22-05-2022,1,1,85465517,155226,22-05-2022,Fashion,"Clothing, Shoes & Accessories",26-03-2003 09:34,Women,Women's Clothing,Activewear,0,2,34,1,9,18,18,1,18,Frequent High Spenders
2022,18,2022,18,United States,676423,907153729,05-05-2022,1,1,85465517,230,05-05-2022,Collectibles,Toys & Hobbies,26-03-2003 09:34,Stuffed Animals,Other Stuffed Animals,Other Stuffed Animals,0,2,34,1,9,9.95,9.95,1,9.95,Frequent High Spenders
2022,20,2022,20,United States,948159,295002332,21-05-2022,1,1,85465517,15709,21-05-2022,Fashion,"Clothing, Shoes & Accessories",26-03-2003 09:34,Men,Men's Shoes,Athletic Shoes,0,3,34,1,9,65,65,1,65,Frequent High Spenders
2022,22,2022,22,United States,799576,451900067,24-07-2022,1,1,85511205,178986,30-05-2022,Home & Garden,Home & Garden,26-03-2003 16:58,"Yard, Garden & Outdoor Living",Hydroponics,Propagation & Cloning Equipment,1,2,34,1,9,13.99,13.99,1,13.99,Infrequent Mid Spenders
2022,22,2022,22,United States,522036,580156097,15-07-2022,1,1,85511205,178986,30-05-2022,Home & Garden,Home & Garden,26-03-2003 16:58,"Yard, Garden & Outdoor Living",Hydroponics,Propagation & Cloning Equipment,1,2,34,1,9,26.95,26.95,1,26.95,Infrequent Mid Spenders
2022,20,2022,20,United States,835553,676647563,18-07-2022,1,1,85787816,261186,17-05-2022,Media,Books & Magazines,29-03-2003 12:41,Books,Books,Books,1,2,34,1,9,3.93,3.93,1,3.09,Infrequent High Spenders
2022,20,2022,20,United States,304310,896958259,03-07-2022,1,1,85787816,261186,17-05-2022,Media,Books & Magazines,29-03-2003 12:41,Books,Books,Books,1,2,34,1,9,4.28,4.28,1,3.37,Infrequent High Spenders
2022,20,2022,20,United States,233963,332391761,18-07-2022,1,1,85787816,261186,17-05-2022,Media,Books & Magazines,29-03-2003 12:41,Books,Books,Books,1,2,34,1,9,3.48,3.48,1,2.74,Infrequent High Spenders
2022,20,2022,20,United States,816451,722884776,17-05-2022,1,1,85787816,73467,17-05-2022,Collectibles,Collectibles,29-03-2003 12:41,Decorative Collectibles,Other Decorative Collectibles,Other Decorative Collectibles,1,2,34,1,9,13.76,13.76,1,13.76,Infrequent High Spenders
2022,20,2022,20,United States,539955,533654340,23-07-2022,1,1,85787816,261186,17-05-2022,Media,Books & Magazines,29-03-2003 12:41,Books,Books,Books,1,2,34,1,9,4.66,4.66,1,3.67,Infrequent High Spenders
2022,18,2022,18,Taiwan,350834,737711480,06-05-2022,71,196,86210819,14002,06-05-2022,Collectibles,Collectibles,02-04-2003 07:59,Pens & Writing Instruments,Pens,Fountain Pens,0,2,34,0,1,1,311,1,311,Uber Loyals
2022,19,2022,19,United States,984167,978933423,14-05-2022,1,1,86436581,260923,14-05-2022,Home & Garden,Home & Garden,04-04-2003 10:57,"Yard, Garden & Outdoor Living","Lawn Mowers, Parts & Accessories",Lawn Mower Parts,0,2,34,1,9,34.95,34.95,1,34.95,Infrequent High Spenders
2022,19,2022,18,United States,815554,930280886,09-05-2022,1,1,86436581,260923,08-05-2022,Home & Garden,Home & Garden,04-04-2003 10:57,"Yard, Garden & Outdoor Living","Lawn Mowers, Parts & Accessories",Lawn Mower Parts,0,2,34,1,9,40.95,40.95,1,40.95,Infrequent High Spenders
2022,18,2022,18,United States,918668,770002234,16-07-2022,45,1,86513593,22689,05-05-2022,Lifestyle,Sporting Goods,05-04-2003 07:33,Cycling,Bicycle Accessories,Lights & Reflectors,0,2,34,1,9,5.99,5.99,2,15.58,Frequent High Spenders
2022,18,2022,18,United States,698179,969518188,04-07-2022,1,1,86513593,185166,05-05-2022,Business & Industrial,Business & Industrial,05-04-2003 07:33,"Healthcare, Lab & Dental",Handpieces & Instruments,Medical Scissors & Shears,1,2,34,1,7,5.69,5.69,3,15.69,Frequent High Spenders
2022,21,2022,21,United States,407095,795996190,05-07-2022,1,1,86513593,33603,23-05-2022,Parts & Accessories,eBay Motors,05-04-2003 07:33,Parts & Accessories,Car & Truck Parts & Accessories,Engine Cooling Components,0,2,34,1,9,159.04,159.04,1,159.04,Frequent High Spenders
2022,21,2022,21,United States,163803,497389099,23-07-2022,1,1,86513593,33668,23-05-2022,Parts & Accessories,eBay Motors,05-04-2003 07:33,Parts & Accessories,Car & Truck Parts & Accessories,Air & Fuel Delivery,1,2,34,1,9,35,35,1,35,Frequent High Spenders
2022,19,2022,19,United States,466345,634467157,04-07-2022,45,1,86513593,260204,11-05-2022,Home & Garden,Home & Garden,05-04-2003 07:33,Tools & Workshop Equipment,Power Tool & Air Tool Accessories,Power Tool Batteries,0,2,34,1,9,63.5,63.5,1,63.5,Frequent High Spenders
2022,18,2022,18,United States,616519,612852416,03-05-2022,1,1,86533842,262249,03-05-2022,Parts & Accessories,eBay Motors,05-04-2003 10:59,Parts & Accessories,Car & Truck Parts & Accessories,Transmission & Drivetrain,0,2,34,1,9,125,125,1,125,Uber Loyals
2022,18,2022,18,United States,303863,693042362,09-07-2022,1,1,86533842,260923,07-05-2022,Home & Garden,Home & Garden,05-04-2003 10:59,"Yard, Garden & Outdoor Living","Lawn Mowers, Parts & Accessories",Lawn Mower Parts,0,2,34,1,9,39.98,39.98,1,39.98,Uber Loyals
2022,20,2022,20,United States,443053,191233291,18-05-2022,1,1,86533842,43972,18-05-2022,Parts & Accessories,eBay Motors,05-04-2003 10:59,Parts & Accessories,"ATV, Side-by-Side & UTV Parts & Accessories",Other,0,2,34,1,9,12.99,12.99,1,12.99,Uber Loyals
2022,19,2022,19,United States,279136,924356709,12-05-2022,1,1,86533842,260923,12-05-2022,Home & Garden,Home & Garden,05-04-2003 10:59,"Yard, Garden & Outdoor Living","Lawn Mowers, Parts & Accessories",Lawn Mower Parts,0,2,34,1,9,34.95,34.95,1,34.95,Uber Loyals
2022,18,2022,18,United States,421464,264056468,07-05-2022,1,1,86533842,35560,07-05-2022,Parts & Accessories,eBay Motors,05-04-2003 10:59,Parts & Accessories,Motorcycle Parts,Body & Frame,1,2,34,1,9,36.49,36.49,1,36.49,Uber Loyals
2022,22,2022,21,United States,720394,732476915,18-07-2022,1,1,86533842,178921,29-05-2022,Parts & Accessories,eBay Motors,05-04-2003 10:59,Parts & Accessories,"ATV, Side-by-Side & UTV Parts & Accessories",Brakes & Suspension,1,2,34,1,9,36.24,36.24,1,36.25,Uber Loyals
2022,20,2022,20,United States,927415,759625079,30-06-2022,45,1,86533842,178009,19-05-2022,Parts & Accessories,eBay Motors,05-04-2003 10:59,Parts & Accessories,Motorcycle Parts,"Handlebars, Grips & Levers",1,2,34,1,9,38.96,38.96,1,38.96,Uber Loyals
2022,20,2022,19,United States,729021,803436708,10-07-2022,1,1,86533842,260923,15-05-2022,Home & Garden,Home & Garden,05-04-2003 10:59,"Yard, Garden & Outdoor Living","Lawn Mowers, Parts & Accessories",Lawn Mower Parts,1,2,34,1,9,15.95,15.95,1,14.95,Uber Loyals
2022,20,2022,20,United States,385849,329575133,09-07-2022,1,1,86533842,181756,20-05-2022,Business & Industrial,Business & Industrial,05-04-2003 10:59,Industrial Automation & Motion Controls,Mechanical Power Transmission,Power Transmission Belts,1,2,34,1,9,10.85,10.85,1,8.5,Uber Loyals
2022,20,2022,20,United States,477703,692186573,15-07-2022,1,1,86533842,43983,17-05-2022,Parts & Accessories,eBay Motors,05-04-2003 10:59,Parts & Accessories,"ATV, Side-by-Side & UTV Parts & Accessories","Wheels, Tires",1,2,34,1,9,214.96,214.96,1,214.96,Uber Loyals
2022,20,2022,20,United States,31841,78305605,05-07-2022,92,1,86533842,260923,21-05-2022,Home & Garden,Home & Garden,05-04-2003 10:59,"Yard, Garden & Outdoor Living","Lawn Mowers, Parts & Accessories",Lawn Mower Parts,0,2,34,1,9,103.26,103.26,1,98.26,Uber Loyals
2022,22,2022,22,United States,720822,109911975,10-07-2022,1,1,86533842,178933,31-05-2022,Parts & Accessories,eBay Motors,05-04-2003 10:59,Parts & Accessories,"ATV, Side-by-Side & UTV Parts & Accessories",Brakes & Suspension,1,2,34,1,9,47.64,47.64,1,40.49,Uber Loyals
2022,21,2022,21,United States,43000,245462711,14-07-2022,1,1,86533842,177980,25-05-2022,Parts & Accessories,eBay Motors,05-04-2003 10:59,Parts & Accessories,Motorcycle Parts,Engines & Engine Parts,0,2,34,1,9,8.95,8.95,1,8.95,Uber Loyals
2022,20,2022,20,United States,235605,768604861,27-07-2022,1,1,86533842,43980,21-05-2022,Parts & Accessories,eBay Motors,05-04-2003 10:59,Parts & Accessories,"ATV, Side-by-Side & UTV Parts & Accessories",Lighting,1,2,34,1,9,10.48,10.48,1,10.48,Uber Loyals
2022,21,2022,20,United States,824017,550006428,05-07-2022,1,1,86533842,260923,22-05-2022,Home & Garden,Home & Garden,05-04-2003 10:59,"Yard, Garden & Outdoor Living","Lawn Mowers, Parts & Accessories",Lawn Mower Parts,1,2,34,1,9,35.95,35.95,1,31.99,Uber Loyals
2022,20,2022,20,United States,902837,281698665,18-07-2022,45,1,86533842,178945,20-05-2022,Parts & Accessories,eBay Motors,05-04-2003 10:59,Parts & Accessories,"ATV, Side-by-Side & UTV Parts & Accessories",Intake & Fuel Systems,0,2,34,1,9,16.99,16.99,1,16.99,Uber Loyals
2022,19,2022,19,United States,642349,519701777,24-07-2022,1,1,86533842,178937,14-05-2022,Parts & Accessories,eBay Motors,05-04-2003 10:59,Parts & Accessories,"ATV, Side-by-Side & UTV Parts & Accessories",Intake & Fuel Systems,0,2,34,1,9,9.99,9.99,1,9.99,Uber Loyals
2022,20,2022,20,United States,432139,426042735,07-07-2022,45,1,86533842,260923,21-05-2022,Home & Garden,Home & Garden,05-04-2003 10:59,"Yard, Garden & Outdoor Living","Lawn Mowers, Parts & Accessories",Lawn Mower Parts,1,2,34,1,9,17.9,17.9,1,17.9,Uber Loyals
2022,18,2022,18,United States,341854,336092800,24-07-2022,1,1,86533842,63699,04-05-2022,Parts & Accessories,eBay Motors,05-04-2003 10:59,Automotive Tools & Supplies,Shop Equipment & Supplies,Tire Changers/Wheel Balancers,1,2,34,1,9,29.99,29.99,2,53.98,Uber Loyals
2022,19,2022,19,United States,297519,923855762,17-07-2022,45,1,86533842,178009,14-05-2022,Parts & Accessories,eBay Motors,05-04-2003 10:59,Parts & Accessories,Motorcycle Parts,"Handlebars, Grips & Levers",1,2,34,1,9,7.99,7.99,1,7.99,Uber Loyals
2022,20,2022,20,United States,513547,762392946,15-07-2022,1,1,86533842,260923,20-05-2022,Home & Garden,Home & Garden,05-04-2003 10:59,"Yard, Garden & Outdoor Living","Lawn Mowers, Parts & Accessories",Lawn Mower Parts,1,2,34,1,9,28.99,28.99,1,29.02,Uber Loyals
2022,20,2022,20,United States,870800,220315269,10-07-2022,1,1,86533842,43966,19-05-2022,Parts & Accessories,eBay Motors,05-04-2003 10:59,Parts & Accessories,"ATV, Side-by-Side & UTV Parts & Accessories",Body & Frame,0,2,34,1,9,63.82,63.82,1,63.48,Uber Loyals
